name,latitude,longitude,ndwi
Sromowice Wy?ne,49.4068,20.3336,0.040305592
Straszyn,54.2742,18.5633,-0.5431232
Strzegomino,54.3202,17.2311,-0.6444747
Tresna Tresna Hydroelectric Power Plant Poland - Tresna Hydroelectric Power Plant Poland,49.7473,19.2075,-0.08056326
Włocławek Wloclawek - Wloclawek Hydroelectric Power Plant Poland,52.6564,19.1339,0.0503317
Zielisko,51.62166667,14.76111111,-0.5081788
Zur Zur Hydroelectric Power Plant Poland - Zur Hydroelectric Power Plant Poland,53.5613,18.354,-0.5925377
Żarnowiec Zarnowiec H1 - Zarnowiec Pumped Storage Hydroelectric Power Plant Poland,54.722272,18.082356,-0.31070048
Żydowo ZydowoPS - Zydowo Pumped Storage Hydroelectric Power Plant Poland,54.0216713,16.7385445,-0.17265755
 Aguieira - G1 - Aguieira Hydroelectric Power Plant Portugal,40.340285,-8.196778,0.073592044
Alqueva,38.197508,-7.496394,0.11726831
Alto lindoso Alto Lindoso - G1 - Alto Lindoso Hydroelectric Power Plant Portugal,41.872,-8.2025,0.09001384
Alto rabagão Rabagao - Alto Rabagao Hydroelectric Power Plant Portugal,41.737703,-7.853632,-0.097095065
Alvadia,41.4564,-7.8103,-0.7722029
Alvito,38.2788,-7.9093,-0.2900958
Aregos,41.0939,-8.0278,-0.6142904
Baixo Sabor Montante - G1,41.209099,-7.049,-0.47808763
Barroca,40.1115,-7.7297,-0.3323868
Belver,39.4795,-7.9979,-0.0018467834
Bemposta,41.3009,-6.4699,0.20036478
Boavista,41.358,-8.4491,-0.5863276
Bouca Bouca - Bouca Hydroelectric Power Plant Portugal,39.854,-8.2197,-0.443239
Bouçoais-Sonim,41.7277,-7.1954,-0.42227754
Bragadas,41.5413,-7.7891,-0.4039622
Cabril Cabril - G1 - Cabril Hydroelectric Power Plant Portugal,39.91727,-8.13244,-0.31973085
Caldeirao Caldeirao - Caldeirao Hydroelectric Power Plant Portugal,40.5316,-7.3297,-0.08448031
Calheta,32.74611111,-17.14916667,-0.5753339
Canedo,41.6204,-7.7394,-0.7261455
Canicada Canicada - Canicada Hydroelectric Power Plant Portugal,41.653,-8.231,-0.18823354
Carrapatelo Carrapatelo - G1 - Carrapatelo Hydroelectric Power Plant Portugal,41.0849,-8.1306,0.11288481
Carregal,40.8072,-8.2438,-0.6857799
Castelo bode Castelo Bode - G1 - Castelo do Bode Hydroelectric Power Plant Portugal,39.5429,-8.3188,0.029631317
Catapereiro,41.0912,-7.2715,-0.23803256
Cercosa,40.6703,-8.2469,-0.7014357
Corvete,41.3965,-8.1793,-0.73011184
Covas do Barroso,41.6305,-7.7949,-0.6604551
Crestuma Crestuma - G1 - Crestuma-Lever Hydroelectric Power Plant Portugal,41.0716,-8.486,-0.01989511
Desterro,40.3984,-7.6869,-0.65863925
Ermal,41.5781,-8.1528,-0.646854
Ermida (Ribeiradio),40.7422,-8.3194,0.031437505
Fagilde,40.6292,-7.8255,-0.7013126
Fajã da Nogueira,32.7432,-16.9069,-0.65888447
Feiticeiro (Baixo Sabor - Jusante),41.202,-7.0936,0.06298547
Foz Tua,41.21583333,-7.42638889,-0.3607788
Frades I,41.693192,-8.027951,-0.49906138
Fratel Fratel - G1 - Fratel Hydroelectric Power Plant Portugal,39.5428,-7.8029,-0.16572265
Freigil,41.075,-8.0233,-0.68778425
Guilhofrei,41.5811,-8.1428,-0.7055072
Idanha-a-Nova,39.9447,-7.2011,-0.27571294
Inverno da Calheta,32.7215,-17.1789,-0.31784922
Janeiro de Cima,40.0655,-7.8055,-0.5044685
Lindoso,41.8595,-8.2704,-0.5471727
Maranhão,39.0152,-7.9756,-0.12624641
Meimoa,40.2597,-7.1389,0.049557105
Miranda,41.4886,-6.2656,-0.30783695
Montargil,39.0542,-8.1766,-0.0815727
Nunes,41.825,-6.9544,-0.6003944
Odivelas,38.1852,-8.1153,-0.15045552
Ovadas,41.0558,-8.2487,-0.62045383
Paradela Paradela - Paradela Hydroelectric Power Plant Portugal,41.7686,-7.9504,-0.0026528137
Pedrógão,38.1101,-7.6296,0.06849518
Pego do Altar,38.418,-8.3919,-0.1018283
Penacova,40.2975,-8.2487,-0.5473887
Penide,41.5489,-8.5372,-0.33620209
Pereira,40.9199,-7.9648,-0.6723456
Picote I / Picote II,41.379,-6.3525,-0.26520553
Pinhel,40.8243,-7.0832,-0.5627105
Pocinho Pocinho - G1 - Pocinho Hydroelectric Power Plant Portugal,41.1343,-7.1141,0.018154608
Ponte de Jugais,40.3848,-7.705,-0.6927064
Ponte do Bico,41.6062,-8.4271,-0.20015849
Pracana Pracana - Pracana Hydroelectric Power Plant Portugal,39.5649,-7.8123,-0.09273244
Raiva Raiva - Raiva Hydroelectric Power Plant Portugal,40.3095,-8.2488,-0.019169647
Rebordelo,41.7556,-7.1764,-0.4087055
Regua REgua - G1 - Regua Hydroelectric Power Plant Portugal,41.1461,-7.74,0.19028814
Ribadouro,41.0991,-8.0826,-0.49760792
Ribeiradio Ermida,40.74277778,-8.31944444,0.18539996
Sabugueiro I,40.3967,-7.6625,-0.57106465
Sabugueiro II,40.3964,-7.6622,-0.58320254
Salamonde,41.6917,-8.0912,-0.0123120975
Salamonde Salamonde II - G3 - Salamonde Hydroelectric Power Plant Portugal,41.689967,-8.092345,-0.5776785
Santa Luzia,40.0897,-7.8579,0.089727096
Senhora de Monforte,40.79805556,-7.015,-0.23546253
Senhora de Porto,41.56888889,-8.19611111,-0.3601011
Senhora do Salto,41.1274,-8.4324,-0.5162984
Sordo,41.26972222,-7.78861111,-0.40297982
São Pedro do Sul,40.7604,-8.0438,-0.6810388
Talhadas,40.647,-8.3177,-0.61912245
Terragido,41.2872,-7.7495,-0.5715024
Torga,41.7061,-7.1175,-0.5849128
Torrão Torrao - G1 - Torrao Hydroelectric Power Plant Portugal,41.097355,-8.261137,-0.1310675
Touvedo Touvedo - Touvedo Hydroelectric Power Plant Portugal,41.8124,-8.354,-0.3722993
Ucanha,41.054,-7.7462,-0.6670388
Valeira Valeira - G1 - Valeira Hydroelectric Power Plant Portugal,41.1605,-7.3742,0.17923802
Vales,41.4419,-7.4985,-0.65607905
Varosa,41.1208,-7.7761,-0.3168396
Venda Nova,41.6794,-7.9823,0.021800365
Venda Nova III / Frades II,41.692695,-8.027817,-0.5693805
Vila Cova,40.3797,-7.7283,-0.6158418
Vilar tabuaco Vilar-Tabuaco Hydroelectric Power Plant Portugal - Vilar-Tabuaco Hydroelectric Power Plant Portugal,40.9871,-7.5353,-0.21994798
Vilarinho furnas Vilarinho Furnas - G1 - Vilarinho das Furnas Hydroelectric Power Plant Portugal,41.763285,-8.209765,-0.4891339
ALBESTI,45.216514,24.657876,-0.4952956
Arcesti,44.449583,24.312917,0.2779503
Arpasu,45.79375,24.595417,0.5031305
Avrig,45.745417,24.39125,-0.014384107
BACAU,46.541997,26.948323,-0.28375715
BAICULESTI,45.058839,24.688304,-0.4079897
BASCOV,44.89636,24.847892,-0.1449923
BRETEA,45.667992,23.001966,-0.34752628
BUHUSI,46.722069,26.671456,-0.37608895
Babeni,44.920417,24.250417,0.48834687
Beresti,46.187083,27.18375,0.4641039
Budeasa,44.91625,24.82125,0.2839752
CALIMANESTI (Olt),45.240308,24.346887,0.11669532
CARNESTI  I,45.535967,22.87017,-0.44051847
CARNESTI  II,45.546616,22.879027,-0.43720308
CERBURENI,45.192216,24.661323,-0.43170133
CHE MALAIA,45.35365,24.02453,-0.31451923
CHE MOTRU,45.134775,22.806895,-0.4937754
CHE RAUL ALB,45.156224,22.410357,0.34068233
CINDESTI,45.272651,26.70468,-0.07914294
CLABUCET,45.5661,25.0937,0.11576764
CLOPOTIVA,45.498403,22.842011,-0.52877903
COSTISA,46.770213,26.61912,-0.39301455
CURTEA DE ARGES,45.144537,24.670473,-0.16690913
Calimanesti,45.074583,24.364583,0.004671558
Cerna Principal,45.162083,22.732917,0.51288766
CheLotru_LOTR1_CA - Lotru-Ciunget Hydroelectric Power Plant Romania,45.446999,23.768,0.1123537
Colibita,47.165417,24.877917,0.1264474
Costeshti Stinka / Stanca,47.84125,27.225417,0.38073272
Cumpanita,45.43642,24.57988,-0.57439154
DOBRESTI,45.309726,25.418143,-0.49029273
DRAGOSLAVELE,45.33026,25.163888,-0.4672285
Daesti,45.17875,24.369583,0.1045926
Dragan remeti Dragan (Remeti) Hydroelectric Power Station Romania - Dragan (Remeti) Hydroelectric Power Station Romania,46.7889,22.7156,-0.041641466
Draganesti,44.177917,24.48375,-0.2937494
Dragasani,44.682917,24.292083,0.28689876
FLORESTI (I and II),46.749503,23.476444,-0.1279861
FUGHIU,47.069443,22.070452,-0.39163622
Frunzaru,44.045417,24.57125,0.4733707
GARLENI,46.667197,26.813902,-0.38146353
GILAU (I and II),46.74472,23.37164,-0.30164996
GOLESTI (Calinesti),44.807323,24.99551,-0.088628516
GURA LOTRULUI,45.344738,24.275161,0.0058131837
Galbeni,46.457917,26.952083,0.21077015
Gogosu,44.622793,22.641357,-0.3884576
Govora,45.012083,24.29625,-0.11956697
HPP Portile de Fier I,44.673,22.532,0.09556113
HPP Portile de Fier II,44.306999,22.568001,0.15150109
Hateg,45.59125,22.95875,0.53832364
Hpp bradisoru BRAD - Bradisor Hydroelectric Power Station Romania,45.3549,24.1053,0.2180305
Hpp galceag GALC1,45.5879,23.6279,-0.13583496
Hpp mariselu / Mărișelu ,46.6679,23.059,-0.044427224
Hpp ruieni RUIE1 - Ruieni Hydroelectric Power Station Romania,45.426,22.4757,0.08615971
Hpp stejaru STEJ1 - Bicaz-Stejaru Hydroelectric Power Station Romania,46.9386,26.1029,0.18783496
Hpp tismana TISM - Tismana (Motru) Hydroelectric Power Station Romania,45.0444,22.9472,-0.21615987
Hpp vidraru CORB12 - Vidraru Hydroelectric Power Station Romania,45.3667,24.6307,0.015816431
IZVOARELE,45.267768,26.024851,-0.3411786
Ionesti,44.857917,24.24625,0.32858592
Ipotesti,44.26625,24.400417,0.2554322
Izbiceni,43.81625,24.69625,0.3142401
LERESTI,45.3942,25.0625,0.38215792
LILIECI,46.615654,26.897527,-0.3704561
Lugasu,47.059583,22.30375,-0.3557961
MANICESTI,45.027604,24.704904,-0.41221616
MERISANI,44.956083,24.763985,-0.3767745
MIHAILESTI,44.327175,25.946302,-0.43407363
MOROIENI,45.254715,25.41247,-0.62012327
MOVILENI,45.78295,27.341556,0.10662041
Maneciu,45.332917,25.987917,0.6339812
NOAPTES,45.125023,24.665071,-0.33541617
ORLEA,45.592718,22.973351,-0.50011826
OSTROVU MARE,45.524151,22.859883,-0.4571937
OSTROVU MIC,45.517246,22.854632,-0.13408712
Oiesti,45.23495,24.655669,-0.47624594
PACLISA,45.562186,22.8975,-0.19889829
PANGARATI,46.925769,26.215466,-0.22305788
PETRESTI,45.906206,23.558358,-0.1749662
PITESTI,44.845314,24.904656,-0.11212466
PLOPI,45.63866,23.011972,-0.4059899
Paltinu,45.249583,25.735417,0.6284164
Piatra Neamt,46.932917,26.337917,0.2680111
RAURENI,45.071415,24.361505,-0.2631944
ROZNOV,46.848185,26.508258,-0.29512054
RUCAR,45.40486,25.15259,-0.5293964
Racaciuni,46.337083,27.04625,0.57789767
Racova,46.695417,26.712917,-0.5640023
Ramnicu Valcea,45.120417,24.375417,-0.0016643676
Raul Mare (Retezat) Hydroelectric Power Station Romania - Raul Mare (Retezat) Hydroelectric Power Station Romania,45.3391,22.7213,-0.04451796
Rusanesti,43.920417,24.625417,0.498855
SACADAT,47.066488,22.148016,-0.36946455
SASCIORI,45.821684,23.610768,-0.3553753
SCROPOASA,45.341494,25.430563,0.54287255
SIMILEASCA,45.187152,26.764864,-0.25325376
SOMES CALD,46.73178,23.35068,-0.47074074
SUBCETATE,45.615251,23.012205,-0.007170984
SUGAG1 - Sugag (Tau) Hydroelectric Power Station Romania,45.776001,23.653999,-0.72231007
Scoreiu,45.77875,24.512917,0.2599728
Siriu,45.495417,26.250417,0.44043595
Slatina,44.407917,24.354583,0.19119732
Strejesti,44.537083,24.325417,0.3305668
TG.JIU,45.032495,23.263675,-0.092893064
TOTESTI  I,45.571376,22.907179,-0.40999198
TOTESTI  II,45.582495,22.924621,-0.43173388
TURNU,45.277016,24.309554,0.06115565
Tarnita,46.727083,23.29625,0.1639979
Tileagd,47.07875,22.207917,-0.043721147
VACARESTI,44.821493,25.488923,-0.1837395
VADURI,46.932513,26.27016,-0.51272714
VALEA IASULUI,45.163978,24.659183,-0.40758136
VALENII DE MUNTE,45.209482,26.050985,-0.42642602
VANATORI,46.871156,26.486143,-0.34833583
VERNESTI,45.224081,26.733625,-0.28552786
Vadeni,45.057917,23.267917,-0.29356086
Valcele,44.982917,24.742083,0.35862148
Valsan,45.413408,24.708014,-0.424147
Vistea,45.80875,24.749583,-0.48126724
Voila,45.835417,24.860417,0.21532843
ZANESTI,46.815396,26.569482,-0.44535694
Zavideni,44.774583,24.27125,0.2749671
Zigoneni,45.082917,24.662917,0.42043838
????????? ???,68.9717,28.7803,-0.31626198
Aushegerskaya HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3525,43.7175,-0.60967875
Baksanskaya HPP,43.6551,43.3969,-0.33075902
Belomorskaya HPP,64.5126,34.6901,-0.44232997
Belorechenskaya HPP,44.8922,39.6479,-0.5717681
Boguchanskaya HPP,58.6944,99.1489,-0.08450494
Borisoglebskaya HPP,69.6433,30.1375,-0.18120375
Bratsk HPP,56.2861,101.7842,0.115650855
Byreyskaya HPP,50.27,130.3136,-0.014231607
Cheboksarskaya HPP,56.1373,47.4661,-0.07169376
Chirkey HPP,42.9772,46.8708,-0.044477303
Chiryurt HPP-1,43.1831,46.8342,-0.5416699
Chiryurt HPP-2,43.1897,46.8348,-0.18565954
Egorylykskaya HPP of the Cascade of Kuban HPPs,45.0683,41.5967,-0.5351893
Egorylykskaya HPP-2 of the Cascade of Kuban HPPs,45.1108,41.5506,-0.06321466
Ezminskaya HPP,42.8388,44.6445,-0.23078665
Gelbakh HEPP,43.1541,46.8521,-0.28796607
Gergebilskaya HPP,42.4542,47.0317,-0.16769959
Gizeldonskaya HPP,42.9025,44.4601,-0.54669386
Gotsatlinskaya HPP,42.5298,46.9177,-0.2648689
Gunibskaya HPP,42.4318,46.9879,-0.24054283
HPP-2 Cascade HPP on the Tolmachyov River,52.6019,157.5031,-0.6518535
HPP-2 of the Cascade of the Kuban HPPs,44.3397,42.5067,-0.40576622
HPP-4 of the Cascade of Kuban HPPs,44.6647,42.0286,-0.20843644
Hestefoss Kraftwerk,69.1175,29.2419,-0.16862625
Ikustsk,52.2367,104.3217,0.068669364
Iovskaya HPP,66.6692,31.3894,-0.60286313
Irganayskaya HPP,42.7452,46.8316,-0.039290395
Kaitakoski HPP,68.9386,28.6006,-0.099195525
Kamskaya HPP,58.1146,56.3289,0.07773278
Kashhatau HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3304,43.6463,-0.3457763
Knyazhegub Hydroelectric Power Plant,66.8638,32.376,-0.30303353
Kolymskaya HPP,62.0583,150.4167,-0.2672513
Kondopoga Hydroelectric Power Station,62.1948,34.2617,-0.47542617
Krasnopolyanskaya HPP,43.6629,40.1744,-0.48916215
Krasnoyarsk,55.9367,92.2956,0.1626656
Krivoporozhskaya HPP,65.0334,33.6675,-0.3068728
Kuban (Kurshavskuyu) Pumped Storage Power Plant Russia,44.2269,42.3436,-0.3802959
Kuban-1 (Kurshavskuyu) Hydroelectric Power Plant Russia,44.2764,42.4722,-0.37345302
Kuban-3 (Barsuchkovsky) Hydroelectric Power Plant Russia,44.6006,42.2319,-0.32875812
Kumskaya HPP,66.3608,31.0914,-0.43350792
Kureyskaya HPP,66.9441,88.3384,-0.20229024
Lesogorsky HPP,61.0585,28.8734,-0.1597592
MHPP Lyaskel,61.7617,31.0025,-0.28876308
Maikop Hydropower Plant,44.592,40.1052,-0.3404899
Mainskaya HPP,52.9704,91.4955,-0.0052177766
Mamakanskaya HPP,57.8092,114.0322,0.054046918
Matkozhnenskaya HPP,64.4153,34.469,-0.34921595
Miatlinskaya HPP,43.0672,46.83,-0.21117793
Narva HPP,59.3678,28.2106,-0.23234756
Niva GES-1,67.3812,32.5273,-0.35263366
Niva GES-2,67.2816,32.4598,-0.44480148
Niva GES-3,67.2203,32.4383,-0.2920178
Nizhegorodskaya HPP,56.6506,43.3756,-0.03664752
Nizhne-Svirskaya HPP,60.8064,33.7044,-0.0011338501
Nizhnekamsk hydroelectric power station,55.6997,52.2786,-0.032857936
Nizhneteriberskaya HPP,69.1253,35.1469,-0.16737092
Nizhnetulomskaya HPP,68.8217,32.8192,-0.2655751
Novosibirskaya HPP,54.8503,82.9864,0.1385728
Novotroitskaya HPP of the Cascade of the Kuban HPPs,45.3156,41.5311,-0.44665548
Ondsk Hydroelectric Power Station,63.9174,34.1782,-0.41310814
Paleozerskaya HPP,62.4841,33.6737,-0.41566554
Pavlodolskaya HPP,43.7085,44.5176,-0.046408955
Pavlovskaya HPP,55.406,56.5556,-0.22041616
Poduzhemskaya HPP,64.9117,34.2617,-0.31580845
Putkinskaya HPP,64.9407,34.5407,-0.35487217
Rajakoski HPP,69.0228,29.0056,-0.33284324
Rybinskaya HPP,58.0821,38.8249,-0.029539715
Saratovskaya HPP,52.0481,47.7622,0.060322322
Sengileevskaya HPP of the Cascade of the Kuban HPPs,45.0175,41.6727,-0.1696908
Serebryanskaya HPP-1,68.8426,35.5683,-0.31830323
Serebryanskaya HPP-2,68.9869,35.6978,-0.12226073
Shirokovskaya HPP,58.8345,57.7925,-0.1267975
Svetogorskaya HPP,61.1044,28.8394,-0.20617178
Svistukhinskaya HPP of the Cascade of Kuban HPPs,44.7417,41.9011,-0.32188213
Syzran HPP,53.1484,48.4297,-0.31059298
The Palocorg hydropower plant,64.2218,34.3363,-0.31350052
The head HPP of the Ardon cascade of Zaramagh hydroelectric power stations,42.7053,43.9744,0.12581353
Tolmachevskaya HPP-1,52.6137,157.5746,-0.34114292
Tolmachevskaya HPP-2,52.6054,157.4958,-0.5834495
Tolmachevskaya HPP-3,52.6286,157.4468,-0.42419794
Tsimlyanskaya HPP,47.6061,42.1122,-0.025845893
Uglich HPP,57.5275,38.2978,-0.32781464
Ust Illminsk (HPP),57.9683,102.6958,0.029978644
Verkhne-Svirskaya HPP,60.9204,34.1905,-0.43348497
Verkhnetulomskaya HPP,68.6067,31.7478,-0.3618704
Verkhoturskaya HPP,58.8532,60.7552,-0.16133985
Verkterteriberskaya HPP,69.0912,35.0418,-0.38993737
Vilyuiskaya HPP (HPP-1  HPP-2),63.0315,112.474,-0.067702614
Volkhov HEPP,59.9117,32.3433,-0.57551366
Volzhskaya HPP,48.8244,44.6767,0.042934168
Votkinskaya HPP,56.7919,54.0839,-0.352101
Vygostrovskaya HPP,64.4892,34.662,-0.41144022
Yumaguzinskaya HPP,53.05,56.442,-0.21201606
Yushkozerskaya HPP,64.83,32.0083,-0.6694954
Zagorskaya PSPP,56.4822,38.1856,-0.28173804
Zaragizhskaya HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3226,43.6907,0.18653943
Zelenchukskaya HPP-PSPP,43.8983,41.8825,-0.08346691
Zeyskaya HPP,53.7698,127.3054,0.0076150694
Zhigulevskaya HPP,53.4265,49.4794,-0.08639533
Bistrica Hydroelectric Power Plant Serbia - Bistrica Hydroelectric Power Plant Serbia,43.5223,19.742,-0.12168008
HE Bajina Basta G1 - Bajina Basta Hydroelectric Power Plant Serbia,43.964001,19.41,-0.092673704
HE DJERDAP II,44.328999,22.528,-0.7578971
HE Derdap 1 G1 - Djerdap-1 (Iron Gate I) Hydroelectric Power Station Serbia,44.668999,22.527,0.059486035
HE Vrla 1-4,42.707709,22.318567,-0.6671673
Kokin Brod Hydroelectric Power Plant Serbia - Kokin Brod Hydroelectric Power Plant Serbia,43.5189,19.8115,-0.3950581
Medjuvrsje Hydroelectric Power Plant Serbia - Medjuvrsje Hydroelectric Power Plant Serbia,43.909,20.2327,-0.258438
Ovcar Banja Hydroelectric Power Plant Serbia - Ovcar Banja Hydroelectric Power Plant Serbia,43.8995,20.1803,-0.3727831
Pirot Hydroelectric Power Plant Serbia - Pirot Hydroelectric Power Plant Serbia,43.1579,22.6154,-0.46657333
Potpec Hydroelectric Power Plant Serbia - Potpec Hydroelectric Power Plant Serbia,43.5228,19.5768,0.06733402
RHE Bajina Basta G1 - Bajina Basta Pumped Storage Hydroelectric Power Plant Serbia,43.865002,19.406,-0.35176605
Uvac Hydroelectric Power Plant Serbia - Uvac Hydroelectric Power Plant Serbia,43.4224,19.9295,-0.5334996
Zvornik Hydroelectric Power Plant Serbia - Zvornik Hydroelectric Power Plant Serbia,44.3679,19.1067,0.18159786
Besenova - Bešeňová,49.095383,19.455563,0.5249276
Cunovo Hydroelectric Power Plant Slovakia - Cunovo Hydroelectric Power Plant Slovakia,48.02987,17.2254,-0.037920147
Dobšiná I-II,48.80591,20.38578,-0.259425
Domasa - DOMAŠA,48.9994658,21.6971662,-0.42487657
Dubnica Dubnica nad Vahom Hydroelectric Power Plant Slovakia - Dubnica nad Vahom Hydroelectric Power Plant Slovakia,48.96319,18.1451,-0.3217484
Farmhispania - Kozmálovce,48.26891,18.52822,-0.019931193
Gabčíkovo Gabcikovo - Gabcikovo Hydroelectric Power Plant Slovakia,47.88004,17.53841,0.12748633
Horná streda Horna Streda Hydroelectric Power Plant Slovakia - Horna Streda Hydroelectric Power Plant Slovakia,48.66046,17.85503,-0.25631726
Hričov Hricov Hydroelectric Power Plant Slovakia - Hricov Hydroelectric Power Plant Slovakia,49.25737,18.68102,-0.032450657
Ilava Ilava Hydroelectric Power Plant Slovakia - Ilava Hydroelectric Power Plant Slovakia,49.00567,18.23494,-0.2582476
Kostolná Kostolna Hydroelectric Power Plant Slovakia - Kostolna Hydroelectric Power Plant Slovakia,48.86096,17.96874,-0.31264788
Krpeľany Kreplany Hydroelectric Power Plant Slovakia - Kreplany Hydroelectric Power Plant Slovakia,49.12796,19.0955,-0.12285622
Kráľová Kralova Hydroelectric Power Plant Slovakia - Kralova Hydroelectric Power Plant Slovakia,48.19048,17.8285,-0.18768081
Ladce,49.04976,18.29794,-0.2850949
Lipovec Lipovec Hydroelectric Power Plant Slovakia - Lipovec Hydroelectric Power Plant Slovakia,49.13197,18.9114,-0.35655853
Liptovská mara Liptovska MaraPS - Liptovska Mara Pumped Storage Hydroelectric Power Plant Slovakia,49.09823,19.48484,-0.240663
Madunice Madunice Hydroelectric Power Plant Slovakia - Madunice Hydroelectric Power Plant Slovakia,48.48843,17.79408,-0.14252216
Mikšová Miskova Hydroelectric Power Plant Slovakia - Miskova Hydroelectric Power Plant Slovakia,49.19271,18.50829,-0.15025783
Nosice Nosice Hydroelectric Power Plant Slovakia - Nosice Hydroelectric Power Plant Slovakia,49.12745,18.36424,-0.082937546
"Nové mesto Nove Mesto n,V, Hydroelectric Power Plant Slovakia - Nove Mesto n,V, Hydroelectric Power Plant Slovakia",48.77245,17.85146,-0.27239254
Orava Orava Hydroelectric Power Plant Slovakia - Orava Hydroelectric Power Plant Slovakia,49.37534,19.55849,-0.43406132
Považská bystrica Povazska Bystrica Hydroelectric Power Plant Slovakia - Povazska Bystrica Hydroelectric Power Plant Slovakia,49.13312,18.45366,-0.15511669
Ružín Ruzin Pumped Storage Hydroelectric Power plant Slovakia - Ruzin Pumped Storage Hydroelectric Power plant Slovakia,48.86048,21.09436,-0.6863129
Sučany Sucany Hydroelectric Power Plant Slovakia - Sucany Hydroelectric Power Plant Slovakia,49.10656,18.99204,-0.37622872
Trenčín Trencin Hydroelectric Power Plant Slovakia - Trencin Hydroelectric Power Plant Slovakia,48.90208,18.05579,-0.3722667
Tvrdošín,49.33669,19.54867,-0.22024089
"V, kozmálovce",48.26891,18.52822,-0.019931193
Čierny váh Cierny Vah TG1 - Cierny Vah Pumped Storage Hydroelectric Power Plant Slovakia,49.0091,19.91203,-0.124824084
Žilina,49.21553,18.77683,-0.20404637
Arto blanca HE Blanca 1 - Arto-Blanca Hydroelectric Power Plant Slovenia,45.99027,15.38183,0.031666834
Avče CHE Avce - Avce Pumped Storage Hydroelectric Power Plant Slovenia,46.08412,13.66757,0.64724195
Boštanj HE Bostanj 1 - Bostanj Hydroelectric Power Plant Slovenia,46.01704,15.28121,-0.045844544
Brežice,45.89888,15.5882,0.021297442
Doblar HE Doblar 4 - Doblar II Hydroelectric Poqwer Plant Slovenia,46.11382,13.68811,-0.38283613
Dravograd HE Dravograd 1 - Dravograd Hydroelectric Poqwer Plant Slovenia,46.58558,15.01881,-0.18529317
Fala HE Fala 1 - Fala Hydroelectric Poqwer Plant Slovenia,46.55874,15.44511,-0.7337686
Formin HE Formin 1 - Formin Hydroelectric Poqwer Plant Slovenia,46.40251,16.03374,-0.3069448
HE Moste 1 - Moste Hydroelectric Power Plant Slovenia,46.417,14.133,-0.6996266
He Plave 1 - Plave I Hydroelectric Poqwer Plant Slovenia,46.05083333,13.59555556,-0.3371963
Krško HE Krsko 1 - Krsko Hydroelectric Power Plant Slovenia,45.97461,15.48091,-0.36986318
Mariborski otok HE Mariborski otok 1 - Mariborski Otok Hydroelectric Poqwer Plant Slovenia,46.56804,15.60415,-0.24077168
Mavcice HE Mavcice 1 - Mavcice Hydroelectric Power Plant Slovenia,46.18387,14.40805,0.035481524
Medvode HE Medvode 1 - Medvode Hydroelectric Poqwer Plant Slovenia,46.14578,14.41438,-0.11524005
Melje Melje Hydroelectric Poqwer Plant Slovenia - Melje Hydroelectric Poqwer Plant Slovenia,46.56087,15.67309,-0.0913948
Mokrice,45.87102,15.67196,-0.27100292
Ožbalt HE Ozbalt 1 - Ozbalt Hydroelectric Poqwer Plant Slovenia,46.57729,15.40599,-0.14094357
Plave HE Plave - Plave II Hydroelectric Poqwer Plant Slovenia,46.05256,13.60608,-0.3042159
Solkan HE Solkan 1 - Solkan Hydroelectric Poqwer Plant Slovenia,45.98441,13.65506,-0.1802092
Vrhovo HE Vrhovo 1 - Vrhovo Hydroelectric Power Plant Slovenia,46.04415,15.22365,-0.051903747
Vuhred HE Vuhred 1 - Vuhred Hydroelectric Poqwer Plant Slovenia,46.58659,15.27548,-0.24060644
Vuzenica HE Vuzenica 1 - Vuzenica Hydroelectric Poqwer Plant Slovenia,46.59257,15.15301,-0.23746312
Zlatoličje Zlatolicje Hydroelectric Poqwer Plant Slovenia - Zlatolicje Hydroelectric Poqwer Plant Slovenia,46.44793,15.78693,-0.31760398
ALBARELLOS GRUPO 1,42.4333,-8.1443,-0.51879036
ARTIES 1,41.798,1.9543,-0.25981626
AZUTAN,39.778999,-5.088,-0.20483401
Aguayo,43.095804,-4.000656,-0.59515107
Alange,38.78625,-6.270417,0.2899491
Alarcon Alarcon Hydroelectric Power Plant Spain - Alarcon Hydroelectric Power Plant Spain,39.565,-2.113056,-0.123156875
Aldeadavila,41.209335,-6.686566,-0.34378073
Arbon ARBON 1 - ArbonHydroelectric Power Plant Spain,43.477229,-6.730199,-0.44318897
BARAZAR 1,43.009998,-2.685,-0.7200252
BARCENA GR 1,42.57777778,-6.56083333,-0.3594521
BARRIOS DE LUNA 1 (MORA LUNA),42.85138889,-5.86416667,0.6939974
BELESAR 1,42.628502,-7.7122,-0.22300518
BELESII,42.629002,-7.712,-0.07767483
BEMBEZAR,37.903,-5.207,-0.30063558
BIESCAS 21,42.624001,-0.24,-0.5960937
BUENDIA 1,40.398998,-2.784,-0.113009825
BURGUILLO 1,40.424999,-4.534,0.09053967
Bolarque 1/2/3,40.362584,-2.819307,-0.30239287
C.H. ARNOYA,42.233093,-8.126675,-0.73071027
C.H. MILLARES II GRUPO 1,39.25,-0.7667,-0.39240068
C.H. RIALB 2.,41.93929,1.19562,-0.23389275
C.H. SAHECHORES,42.6325,-5.2025,-0.45338243
